ident,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,iata_code,local_code
05ME,Drisko Airport,44.6570015,-67.55919647,70,US,Jonesboro,,05ME
05MO,Portageville Community Heliport,36.42979813,-89.68009949,272,US,Portageville,,05MO
05MS,Va Medical Center Jackson Heliport,32.31890106,-90.16809845,359,US,Jackson,,05MS
05NC,Brunswick Community Hospital Heliport,34.0080986,-78.29109955,63,US,Supply,,05NC
05NE,Mc Kay Airport,41.72219849,-98.30899811,2010,US,Spalding,,05NE
05NH,Stumpfield Heliport,42.9239006,-70.95140076,200,US,Kensington,,05NH
05NJ,Paulus Hook Pier Heliport,40.7140007,-74.03150177,7,US,Jersey City,,05NJ
05NY,Oswego County At Pulaski Heliport,43.55199814,-76.09020233,445,US,Pulaski,,05NY
05OI,Dorlon Airpark,41.28839874,-81.96260071,830,US,Columbia Station,,05OI
05OK,Hawk Haven Airport,35.85340118,-97.56749725,1075,US,Crescent,,05OK
05OR,Peacock Ranch Airport,45.44150162,-117.3509979,3500,US,Enterprise,,05OR
05PA,Philadelphia Market Street Heliport,39.95479965,-75.17819977,110,US,Philadelphia,,05PA
05PN,State Police Area Iii Heliport,40.30009842,-76.85800171,485,US,Harrisburg,,05PN
05PS,Mills Brothers Airport,40.14279938,-77.86190033,1210,US,Burnt Cabins,,05PS
05S,Vernonia Airfield,45.85150146,-123.2419968,647,US,Vernonia,,05S
05TA,Brandes Air Field,29.8090992,-96.26509857,276,US,Sealy,,05TA
05TE,Hilde-Griff Field,30.7220993,-97.79139709,950,US,Georgetown,,05TE
05TN,Thurmond Glenn Field,35.55699921,-89.55290222,285,US,Covington,,05TN
05TS,Dew Drop Airport,33.12929916,-97.3585968,750,US,Justin,,05TS
05TX,Circle 'A' Ranch Airport,32.12919998,-97.40419769,608,US,Blum,,05TX
05UT,Oljato Airport,37.03329849,-110.3170013,4838,US,Oljato,,05UT
05V,Blanca Airport,37.41109848,-105.552002,7720,US,Blanca,,05V
05VA,Providence Airport,37.2242012,-78.41860199,445,US,Farmville,,05VA
05VT,Port of Highgate Springs Heliport,45.01330185,-73.08670044,68,US,Highgate Springs,,05VT
05WA,Sacred Heart Medical Center Helistop,47.64820099,-117.4140015,2220,US,Spokane,,05WA
05WI,Ames Private Airport,42.65110016,-88.74590302,958,US,Darien,,05WI
05WN,Flat Creek Field,48.702222,-118.0475,1570,US,Kettle Falls,,05WN
05XS,Johnson Memorial Airport,33.07929993,-91.54319763,105,US,Wilmot,,05XS
05Y,Henning Municipal Airport,46.30379868,-95.4394989,1455,US,Henning,,05Y
06AK,June Lake Airpark,61.627619,-149.575331,425,US,Wasilla,,06AK
06AL,Brown Stagefield Army Heliport,31.38839912,-85.97239685,415,US,Fort Rucker/New Brockton,,06AL
06AR,Bondair Airport,35.54449844,-92.18489838,499,US,Higden,,06AR
06AZ,Mercy Gilbert Medical Center Heliport,33.28580093,-111.7529984,1280,US,Gilbert,,06AZ
06B,Lucky Landing Marina and Seaplane Base,44.9070015,-68.80500031,115,US,Bangor,,06B
06CA,Sce Solar I Heliport,34.87080002,-116.8339996,1942,US,Yermo,,06CA
06CL,Abc7-Tv Heliport,35.15719986,-118.2890015,520,US,Glendale,,06CL
06CO,Jecan Airport,37.38750076,-103.6910019,5100,US,Branson,,06CO
06FA,William P Gwinn Airport,26.90839958,-80.3289032,28,US,Jupiter,,06FA
06FD,Grass Roots Airpark,28.64170074,-81.88500214,105,US,Mascotte,,06FD
06FL,Morton Plant Hospital Heliport,27.95339966,-82.8042984,3,US,Clearwater,,06FL
06GA,Smith Heliport,33.7533989,-84.16210175,1065,US,Redan,,06GA
06I,Patoka Reservoir Landing Area Seaplane Base,38.4333992,-86.69110107,536,US,French Lick,,06I
06IA,Rich Field,41.84140015,-91.83429718,880,US,Walford,,06IA
06ID,Larkin Airport,43.46269989,-116.3590012,2750,US,Kuna,,06ID
06IL,Humm Airport,41.59949875,-88.86990356,708,US,Earlville,,06IL
06IN,Ellis Fly-In Airport,39.28279877,-87.3035965,575,US,Blackhawk,,06IN
06IS,Sinele Strip,40.54639816,-91.27429962,695,US,Nauvoo,,06IS
06KS,Riverside Hospital Airlift Heliport,37.69580078,-97.37249756,1332,US,Wichita,,06KS
06KY,Falcon Heliport,37.52590179,-83.34519958,751,US,Jackson,,06KY
06LA,Panther Helicopters Inc Heliport,29.84600067,-90.02780151,,US,Belle Chasse,,06LA
06LL,Hammersmith Heliport,41.87360001,-88.49690247,812,US,Elburn,,06LL
06LS,Tembec Heliport,30.70789909,-91.32019806,85,US,St Francisville,,06LS
06MA,The Barn Heliport,42.69060135,-71.60900116,210,US,Pepperell,,06MA
06MD,Bayview Heliport,39.29140091,-76.5463028,132,US,Baltimore,,06MD
06MI,W A Foote Memorial Hospital Heliport,42.25109863,-84.3914032,978,US,Jackson,,06MI
06MN,Pike Field Airport,47.65190125,-92.41670227,1463,US,Virginia,,06MN
06MO,Noahs Ark Airport,39.23059845,-94.80439758,755,US,Waldron,,06MO
06MT,Torgerson Airport,48.55830002,-112.1090012,3541,US,Ethridge,,06MT
06N,Randall Airport,41.43199921,-74.39160156,523,US,Middletown,,06N
06NC,Tailwinds Airport,34.82749939,-78.93029785,163,US,St. Pauls,,06NC
06ND,Fitterer's Strip,46.74890137,-101.6689987,2180,US,Glen Ullin,,06ND
06NE,St Marys Hospital Heliport,40.68000031,-95.86170197,1015,US,Nebraska City,,06NE
06NH,Cole Farm Airport,42.92839813,-70.97309875,160,US,Kensington,,06NH
06NJ,Chemical Bank - New Jersey Na Heliport,39.95009995,-74.99960327,25,US,Moorestown,,06NJ
06NY,Murphy Field,42.84280014,-76.44529724,1100,US,Auburn,,06NY
06O1,Saint Elizabeth Medical Center Heliport,41.1147995,-80.65699768,1020,US,Youngstown,,06O1
06OH,Hal Joy Airfield,41.50979996,-80.59120178,1160,US,Williamsfield,,06OH
06OI,Green Acres Airport,39.73479843,-84.38220215,915,US,New Lebanon,,06OI
06OK,Albert Lodge Heliport,36.54169846,-94.83360291,900,US,Grove,,06OK
06OR,Hayden Mountain Airport,45.46509933,-123.0800018,850,US,Forest Grove,,06OR
06PA,Freefall Oz Airport,42.00839996,-78.25810242,1440,US,Ceres,,06PA
06PN,Schiavoni Heliport,40.382733,-76.772533,727,US,Harrisburg,,06PN
06PS,Cherokee Island Castle Heliport,40.40230179,-79.9213028,760,US,West Homestead,,06PS
06R,Grawunder Field,29.94190025,-96.24610138,289,US,Bellville,,06R
06SN,Beyer Farm Airport,37.58390045,-97.25309753,1340,US,Derby,,06SN
06TA,Glaser Field,30.90850067,-97.11689758,480,US,Buckholts,,06TA
06TE,Ainsworth Airport,30.31270027,-95.02690125,129,US,Cleveland,,06TE
06TN,Hunter STOLport,35.69729996,-86.95690155,640,US,Columbia,,06TN
06TS,Roscoe Mc Connico Airport,32.12070084,-96.17910004,350,US,Kerens,,06TS
06TX,Diamond N Ranch Airport,30.05760002,-95.81289673,215,US,Hockley,,06TX
06VA,Mount Horeb Field,38.24900055,-78.8553009,1160,US,Grottoes,,06VA
06WA,N A Degerstrom Yard Heliport,47.68629837,-117.197998,2013,US,Spokane,,06WA
06WI,Young Private Airport,45.66270065,-92.45020294,1075,US,Frederic,,06WI
06WN,Western Airpark,46.92499924,-122.5530014,394,US,Yelm,,06WN
06XS,Campbell Field,33.3246994,-97.04419708,546,US,Aubrey,,06XS
06Y,Herman Municipal Airport,45.83000183,-96.16059875,1068,US,Herman,,06Y
07AA,Pan Lake Strip Airport,61.6959639,-149.9549028,357,US,Willow,,07AA
07AL,Tac X Stagefield Army Heliport,31.12520027,-85.97910309,132,US,Fort Rucker/Samson,,07AL
07AR,Morrilton Airport,35.19449997,-92.80020142,300,US,Morrilton,,07AR
07AZ,John C Lincoln Hospital Heliport,33.56669998,-112.0690002,1255,US,Phoenix,,07AZ
07B,Blue Hill Airport,44.44800186,-68.56970215,360,US,Blue Hill,,07B
07CA,West Side Hospital Heliport,35.13890076,-119.4509964,850,US,Taft,,07CA
07CL,Richvale Airport,39.49769974,-121.7710037,100,US,Richvale,,07CL
07CO,Comanche Creek Airport,39.2635994,-104.427002,6620,US,Kiowa,,07CO
07CT,Tnt Heliport,41.45289993,-72.24960327,430,US,Salem,,07CT
07D,Tackaberry Airport,43.0644989,-82.72380066,764,US,Avoca,,07D
07FA,Ocean Reef Club Airport,25.3253994,-80.27480316,8,US,Key Largo,OCA,07FA
07FD,Flying G Ranch STOLport,30.41799927,-83.28379822,90,US,Lee,,07FD
07FL,Southwest Florida Regional Medical Center Heliport,26.60540009,-81.85949707,18,US,Fort Myers,,07FL
07GA,Alcovy Airport,33.67499924,-83.76309967,750,US,Covington,,07GA
07I,Lake Monroe Seaplane Base,39.05870056,-86.44609833,538,US,Bloomington,,07I
07ID,Interstate Airport,42.27819824,-113.3050003,4580,US,Malta,,07ID
07II,St Vincent Jennings Hospital Heliport,39.01060104,-85.64080048,740,US,North Vernon,,07II
07IN,Gray Airport,39.57369995,-85.91390228,750,US,Boggstown,,07IN
07K,Central City Municipal - Larry Reineke Field,41.11259842,-98.05169678,1717,US,Central City,,07K
07KS,Heape Field,37.73419952,-96.93669891,1321,US,Augusta,,07KS
07KY,Blue Lick Airport,38.08060074,-85.69329834,532,US,Louisville,,07KY
07LA,Air Oil Inc Nr 1 Heliport,29.93709946,-90.18370056,,US,Harahan,,07LA
07LS,LA State Police Troop F Heliport,32.51810074,-91.98899841,80,US,Monroe,,07LS
07MA,West Pond Heliport,41.91699982,-70.70950317,149,US,Plymouth,,07MA
07MD,Baugher's Orchard Airport,39.60829926,-77.05190277,700,US,Westminster,,07MD
07ME,Westbrook Heliport,43.73830032,-70.33920288,250,US,Westbrook,,07ME
07MI,Scott Airstrip,43.86420059,-85.02390289,1065,US,Lake,,07MI
07MN,Dairyview Airport,44.05500031,-95.90950012,1680,US,Hadley,,07MN
07MO,Lake Sexton Airport,38.65000153,-93.61689758,880,US,Warrensburg,,07MO
07MT,Glasgow Industrial Airport,48.42110062,-106.5279999,2762,US,Glasgow,,07MT
07N,Bermudian Valley Airpark,40.01679993,-77.00389862,470,US,Kralltown,,07N
07NC,Hawks Meadow Airport,34.83319855,-80.75119781,625,US,Waxhaw,,07NC
07NH,Diving Rock Seaplane Base,43.17559814,-72.06390381,1404,US,Washington,,07NH
07NJ,Palisades General Hospital Heliport,40.79180145,-73.99539948,10,US,North Bergen,,07NJ
07NY,Mmc Heliport,42.66640091,-74.76499939,1320,US,Monticello,,07NY
07OH,Tennessee Gas Heliport,39.93730164,-81.6835022,1025,US,Claysville,,07OH
07OK,Pleasant Valley Airport,34.63339996,-99.03369904,1322,US,Snyder,,07OK
07OR,Bruce's Airport,45.42179871,-122.6200027,250,US,Milwaukie,,07OR
07PN,Folmar Airport,40.998889,-78.125278,1690,US,Grassflat,,07PN
07SN,Churchill Airport,39.77280045,-99.36009979,1965,US,Phillipsburg,,07SN
07TA,Salaika Aviation Airport,29.2404995,-95.34470367,30,US,Danbury,,07TA
07TE,Cuddihy Field,27.72109985,-97.51280212,39,US,Corpus Christi,,07TE
07TN,Corntassel Airport,35.5685997,-84.2410965,970,US,Vonore,,07TN
07TS,Cross-Country Estates Airport,30.625,-97.57279968,690,US,Georgetown,,07TS
07TX,Pecks Heliport,33.18399811,-96.44799805,660,US,Princeton,,07TX
07UT,ATK/Thiokol Airport,41.7166667,-112.4472222,4480,US,Howell,,07UT
07VA,Alpha Hotel Airport,36.81959915,-78.78309631,350,US,Clover,,07VA
07VT,Meadow STOLport,44.44720078,-72.91470337,801,US,Jericho,,07VT
07WA,Deaconess Medical Center Heliport,47.65179825,-117.4250031,2110,US,Spokane,,07WA
07WI,Bartell Strip,42.96530151,-88.39150238,990,US,Genessee Depot,,07WI
07XS,Allen Ponderosa Heliport,32.54219818,-97.39170074,840,US,Crowley,,07XS
07Y,Hill City-Quadna Mountain Airport,46.95550156,-93.59690094,1289,US,Hill City,,07Y
08AK,Fisher Airport,61.569639,-149.724439,200,US,Big Lake,,08AK
08AR,Crittenden Regional Hospital Heliport,35.141944,-90.19,206,US,West Memphis,,08AR
08AZ,Mesa Police Heliport,33.41740036,-111.836998,1240,US,Mesa,,08AZ
08B,Merrymeeting Field,44,-69.88710022,65,US,Bowdoinham,,08B
08CA,Pg & E Co. Placerville Svc Center Heliport,38.69490051,-120.8270035,1810,US,Diamond Springs,,08CA
08CL,Kistler Ranch Airport,37.85960007,-120.5540009,1025,US,Jamestown,,08CL
08CN,Tulare Motor Sports #1 Heliport,36.172031,-119.306181,270,US,Tulare,,08CN
08CO,Terra Firma Airport,38.73249817,-104.0410004,5600,US,Rush,,08CO
08CT,Seavair's Landing Seaplane Base,41.89599991,-73.0931015,881,US,Winsted,,08CT
08F,City of Coalgate Airport,34.53179932,-96.23310089,615,US,Coalgate,,08F
08FA,Duda Airstrip,26.57979965,-81.48370361,35,US,La Belle,,08FA
08FD,Sunniland Ranch Airport,27.36310005,-80.77279663,65,US,Okeechobee,,08FD
08FL,J. H. Hendrie Farms Airport,27.08449936,-81.3286972,103,US,Lake Placid,,08FL
08G,Salt Fork Lodge Heliport,40.11090088,-81.52619934,960,US,Cambridge,,08G
08GA,Sapelo Island Airport,31.42580032,-81.2858963,12,US,Darien,,08GA
08ID,Symms Airport,43.56930161,-116.7770004,2680,US,Marsing,,08ID
08II,Lagrange Hospital Heliport,41.64590073,-85.42639923,943,US,Lagrange,,08II
08IL,Harms Airstrip,41.57699966,-89.79399872,643,US,Tampico,,08IL
08IN,Winona Lake Seaplane Base,41.223056,-85.830556,812,US,Winona Lake,,02D
08IS,Hemmer RLA Restricted Landing Area,37.97779846,-89.20290375,400,US,Du Quoin,,08IS
08KS,Alderson Airport,39.03469849,-97.58000183,1250,US,Bennington,,08KS
08KY,Boss Airport,36.97259903,-84.62609863,820,US,Burnside,,08KY
08LA,Air Oil Inc Nr 2 Heliport,29.95299911,-90.18260193,4,US,Harahan,,08LA
08LL,Sauer Airport,41.07529831,-88.48919678,665,US,Dwight,,08LL
08LS,Aeleron Airport,30.40360069,-92.02359772,51,US,Grand Coteau,,08LS
08MA,Wormid Airport,42.29399872,-71.49620056,360,US,Southborough,,08MA
08MD,St Joseph Hospital Heliport,39.38830185,-76.61000061,470,US,Towson,,08MD
08ME,Lindbergh Airport,44.81420135,-70.34529877,554,US,Avon,,08ME
08MI,Sparrow Hospital Heliport,42.73419952,-84.53659821,1019,US,Lansing,,08MI
08MN,Christenson Point Seaplane Base,47.66939926,-93.05439758,1372,US,Chisholm/Hibbing,,08MN
08MO,Twin Oaks Airport,37.39559937,-94.28379822,955,US,Jasper,,08MO
08MS,Williams Field,34.66220093,-89.86830139,345,US,Coldwater,,08MS
08MT,Clark Airport,47.06389999,-108.8170013,3450,US,Grassrange,,08MT
08N,Keller Brothers Airport,40.29180145,-76.32879639,550,US,Lebanon,,08N
08NC,Whiteheart Farm Airport,36.06760025,-80.46559906,750,US,Lewisville,,08NC
08ND,Brecht Strip,47.32310104,-102.0979996,1990,US,Golden Valley,,08ND
08NE,Laurel Municipal Airport,42.43170166,-97.07949829,1467,US,Laurel,,08NE
08NH,Memorial Hospital Heliport,44.06129837,-71.13580322,574,US,North Conway,,08NH
08NJ,St Barnabas Medical Center Heliport,40.76259995,-74.30400085,429,US,Livingston,,08NJ
08NY,Md1 Airport,41.36809921,-74.50559998,650,US,Middletown,,08NY
08OH,Kenley Airport,41.29169846,-80.56369781,1230,US,Hartford,,08OH
08OK,Parks Airport,34.93149948,-95.25830078,635,US,Wilburton,,08OK
08OR,Saxon Sycan Airport,42.83929825,-121.1169968,4990,US,Silver Lake,,08OR
08PA,Pocono Raceway Heliport,41.0583992,-75.49960327,1812,US,Pocono Pines,,08PA
08PN,Thomson Heliport,40.04589844,-76.28079987,310,US,Lancaster,,08PN
08R,Richmond Airport,41.48949814,-71.62059784,130,US,West Kingston,,08R
08TA,Rancho Del Lago Heliport,29.95190048,-98.22450256,1208,US,Fischer,,08TA
08TE,B. J. Mc Combs Sisterdale Airport,29.97599983,-98.74359894,1447,US,Comfort,,08TE
08TS,Puesta Del Sol Airport,26.88780022,-98.50720215,420,US,La Gloria,,08TS
08TX,Cross Wind Airport,32.85820007,-97.74749756,1040,US,Weatherford,,08TX
08U,Stevens-Crosby Airport,41.51570129,-115.8600006,6397,US,North Fork,,08U
08VA,Springwood Airstrip,37.55400085,-79.74980164,1000,US,Buchanan,,08VA
08WA,Manchester Laboratory Heliport,47.57429886,-122.5479965,2,US,Manchester,,08WA
08WI,Pierick Airport,43.04359818,-90.35510254,1225,US,Highland,,08WI
08XS,Peterson Airport,29.10810089,-95.77749634,45,US,Old Ocean,,08XS
09AK,West Beaver Airport,61.589361,-149.847333,228,US,Big Lake,,09AK
09AR,Magnolia Hospital Heliport,33.27320099,-93.23989868,310,US,Magnolia,,09AR
09AZ,Stronghold Airport,31.9253006,-110.038002,4970,US,St David,,09AZ
09CA,Mee Memorial Hospital Heliport,36.20554,-121.132503,320,US,King City,,09CA
09CL,Alta Sierra Airport,39.11380005,-121.0569992,2275,US,Grass Valley,,09CL
09CN,Tulare Motor Sports #2 Heliport,36.182556,-119.313572,272,US,Tulare,,09CN
09CO,Cottonwood Field,38.05559921,-103.6529999,4180,US,Swink,,09CO
09FA,Placid Lakes Airport,27.24559975,-81.4131012,130,US,Lake Placid,,09FA
09FD,Cheryl-Lane Landings Airport,28.67110062,-82.08730316,71,US,Bushnell,,09FD
09FL,Sunnybreeze Airport,27.05559921,-81.97059631,60,US,Arcadia,,09FL
09GA,Sunbelt Strip,31.11129951,-83.68409729,230,US,Moultrie,,09GA
09I,International Falls Seaplane Base,48.60580063,-93.3707962,1110,US,International Falls,,09I
09IA,Skydive Iowa Airport,41.74580002,-92.40930176,820,US,Brooklyn,,09IA
09ID,Taylor Ranch Landing Area Airport,45.10390091,-114.8550034,3835,US,Moscow,,09ID
09II,Gibbons Field,38.44729996,-86.44499969,880,US,Valeene,,09II
09IL,Silver Cross Hospital Heliport,41.53639984,-88.05259705,610,US,Joliet,,09IL
09IN,Gordon Airport,41.1208992,-85.42500305,850,US,Columbia City,,09IN
09IS,Swedish American Heliport,42.26499939,-89.07430267,874,US,Rockford,,09IS
09KS,Coffman Airport,38.70700073,-95.13829803,970,US,Wellsville,,09KS
09KY,Baptist Hospital East Heliport,38.23899841,-85.63939667,531,US,Louisville,,09KY
09LA,Era Helicopters Fourchon Helibase Heliport,29.12330055,-90.2016983,2,US,Grand Isle,,09LA
09LL,Pine Hill Airport,42.4681015,-88.74320221,1000,US,Capron,,09LL
09LS,West Feliciana Sheriff's Office Heliport,30.82439995,-91.38459778,181,US,St Francisville,,09LS
09MA,Kallander Field,42.3042984,-71.50589752,403,US,Southborough,,09MA
09ME,Perrotti Skyranch Airfield,43.34080124,-70.85469818,260,US,Berwick,,09ME
09MI,Michigan National Guard Headquarters Heliport,42.70809937,-84.56079865,842,US,Lansing,,09MI
09MN,W Johnson Field,44.77999878,-95.66359711,1060,US,Hazel Run,,09MN
09MO,Hogue Farm Airport,37.3783989,-93.36329651,1210,US,Willard,,09MO
09N,Airhaven Airport,41.83259964,-73.87599945,450,US,Staatsburg,,09N
09NC,William Irving Lewis Airport,35.32929993,-79.02999878,310,US,Broadway,,09NC
09NE,Summer Hill Farm Airport,41.33330154,-96.19360352,1250,US,Bennington,,09NE
09NJ,Stonebridge Farm Helistop,40.65370178,-74.68650055,100,US,Somerville,,09NJ
09NY,Spring Lake Fire Department Heliport,41.92890167,-74.04889679,254,US,Kingston,,09NY
09OK,Ragtime Aerodrome,36.35449982,-95.86389923,700,US,Collinsville,,09OK
09OR,Mid-Columbia Medical Center Heliport,45.587235,-121.163827,487,US,The Dalles,,09OR
09PA,Eagle Field,40.82699966,-77.98809814,1780,US,Port Matilda,,09PA
09PN,Hundley Residence Heliport,40.56200027,-75.1427002,480,US,Kintersville,,09PN
09S,Sullivan Lake State Airport,48.84090042,-117.2839966,2614,US,Metaline Falls,,09S
09TA,Lazy G Bar Ranch Airport,33.28210068,-97.49700165,923,US,Decatur,,09TA
09TE,Running M Ranch Airport,32.26679993,-97.86699677,787,US,Glen Rose,,09TE
09TN,Univ of Tennessee Medical Center Heliport,35.94169998,-83.94400024,924,US,Knoxville,,09TN
09TS,Pitcock Rosillos Mountain Ranch Airport,29.48240089,-103.1650009,3100,US,Marathon,,09TS
09TX,Smokey Mtn Ranch Airport,30.7390995,-102.0240021,2522,US,Sheffield,,09TX
09VA,Alum Ridge STOLport,36.97650146,-80.49389648,2375,US,Floyd,,09VA
09VG,Augusta Medical Center Heliport,38.09080124,-78.98500061,1390,US,Fishersville,,09VG
09W,South Capitol Street Heliport,38.86869812,-77.00749969,10,US,Washington,,09W
09WA,Holy Family Hospital Heliport,47.71039963,-117.4069977,2081,US,Spokane,,09WA
09WI,Parkway Farm Strip,44.00360107,-91.30760193,705,US,Holmen,,09WI
09XS,Baptist Medical Center Heliport,29.43300056,-98.49220276,710,US,San Antonio,,09XS
09Y,Wipline Seaplane Base,44.8166008,-93.01550293,687,US,Inver Grove Hgts,,09Y
0AK,Pilot Station Airport,61.934601,-162.899994,305,US,Pilot Station,PQS,0AK
0AK0,Scotts Airport,64.39250183,-146.8619995,800,US,North Pole,,0AK0
0AK1,Anderson Lake Airport,61.6169014,-149.3220062,463,US,Wasilla,,0AK1
0AK2,Yentna Bend Strip,61.725556,-150.678611,81,US,Willow,,0AK2
0AK3,Parker Lake Airport,62.03590012,-150.4940033,250,US,Montana Creek,,0AK3
0AK5,Young Creek Airport,61.35649872,-142.7330017,1580,US,May Creek,,0AK5
0AK6,Victory Airport,61.80339813,-147.9440002,1800,US,Victory Bible Camp,,0AK6
0AK7,Bradley Lake Hydroelectri Project Airstrip,59.77610016,-150.9589996,18,US,Homer,,0AK7
0AK8,Pollux Heliport,64.89579773,-147.496994,515,US,North Pole,,0AK8
0AK9,Falcon Lake Strip,61.33259964,-150.0590057,110,US,Point Mackenzie,,0AK9
0AL0,Huntsville Field,34.68840027,-86.58889771,619,US,Huntsville,,0AL0
0AL1,Resort Airport,30.44389915,-87.6568985,97,US,Foley,,0AL1
0AL2,Clay County Hospital Heliport,33.27500153,-85.83329773,1040,US,Ashland,,0AL2
0AL3,Hospital Pad Heliport,31.43059921,-86.94029999,295,US,Evergreen,,0AL3
0AL4,B.M.C. - De Kalb Heliport,34.44079971,-85.75640106,870,US,Fort Payne,,0AL4
0AL5,Flomaton Airport,31.03219986,-87.25279999,247,US,Flomaton,,0AL5
0AL6,D.W. Mcmillian Memorial Hospital Heliport,31.12719917,-87.07330322,155,US,Brewton,,0AL6
0AL7,Gadsden Regl Medical Center Heliport,34.00830078,-85.96530151,621,US,Gadsden,,0AL7
0AL8,Brookwood Medical Center Heliport,33.46390152,-86.77310181,763,US,Birmingham,,0AL8
0AL9,Wilson Creek Airport,34.84999847,-87.63249969,590,US,Florence,,0AL9
0AR0,Smh Heliport,36.18149948,-94.13710022,1352,US,Springdale,,0AR0
0AR1,Hooterville South Airport,35.09469986,-93.20200348,370,US,Centerville,,0AR1
0AR2,Mission Field-Marotti Memorial Airport,35.26679993,-90.35009766,217,US,Crawfordsville,,0AR2
0AR3,Taylor's Air Strip,35.89899826,-93.26100159,2160,US,Deer,,0AR3
0AR4,Gravette Medical Center Hospital Heliport,36.40790176,-94.45690155,1251,US,Gravette,,0AR4
